learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
120000.0,2.4375,2.516057510446344E-7,120000.0,81.39999999999999,81.39999999999999,-271.9999999999998,81.39999999999999,120000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
121000.0,2.453125,2.526637076193261E-7,121000.0,78.8,78.8,-332.65306122448936,78.8,121000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
122000.0,2.46875,2.5372166419401774E-7,122000.0,76.3,76.3,-540.54054054054,76.3,122000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
123000.0,2.484375,2.547796207687094E-7,123000.0,75.6,75.6,-442.2222222222217,75.6,123000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
124000.0,2.515625,2.5689553391809274E-7,124000.0,75.8,75.8,-490.2439024390238,75.8,124000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
125000.0,2.53125,2.579534904927844E-7,125000.0,78.0,78.0,-399.9999999999995,78.0,125000.0,261728.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
126000.0,2.546875,2.590237030138573E-7,126000.0,80.60000000000001,80.60000000000001,-273.07692307692264,80.60000000000001,126000.0,264760.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
127000.0,2.5625,2.6009391553493017E-7,127000.0,83.0,83.0,-239.99999999999977,83.0,127000.0,264760.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
128000.0,2.59375,2.6223434057707593E-7,128000.0,84.8,84.8,-261.90476190476164,84.8,128000.0,264760.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
129000.0,2.609375,2.633045530981488E-7,129000.0,86.7,86.7,-232.49999999999972,86.7,129000.0,264760.0,53.0,8.0,3.0,6.0,0.0,0.0,1.0,45.0
